Yield_Bags_Per_Acre,Soil_Type=Clay,Soil_Type=Loam,Soil_Type=Peat,Soil_Type=Sandy,Soil_Type=Silt,pH=acidic,pH=alkaline,pH=base,Seed_Variety=Drought-Resistant,Seed_Variety=Early-Maturing,Seed_Variety=Hybrid A,Seed_Variety=Hybrid B,Seed_Variety=Open-Pollinated,Rainfall_mm,Temperature_C,Humidity_%,Planting_Date=April,Planting_Date=June,Planting_Date=March,Planting_Date=May,Fertilizer_Type=Compost,Fertilizer_Type=DAP,Fertilizer_Type=NPK,Fertilizer_Type=Organic,Fertilizer_Type=Urea
21,0,1,0,0,0,0,1,0,0,0,1,0,0,965.02,0.930135,86.56,0,0,1,0,0,0,1,0,0
15,0,0,1,0,0,0,1,0,0,1,0,0,0,884.18,0.354377,76.41,0,1,0,0,1,0,0,0,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,879.38,0.801347,72.95,0,0,0,1,0,0,0,0,1
26,0,0,0,1,0,0,1,0,0,0,1,0,0,1054.9,0.835017,87.19,0,0,1,0,0,0,0,0,1
27,0,0,1,0,0,0,1,0,1,0,0,0,0,420.83,0.493266,50.15,0,0,0,1,1,0,0,0,0
17,0,1,0,0,0,0,0,1,1,0,0,0,0,888.71,0.326599,75.88,1,0,0,0,0,0,0,0,1
23,0,0,1,0,0,0,1,0,0,0,0,1,0,1143.71,0.912458,69.92,1,0,0,0,0,0,1,0,0
18,0,0,0,0,1,0,1,0,0,0,0,0,1,410.3,0.482323,74.13,1,0,0,0,1,0,0,0,0
21,0,0,0,0,1,0,1,0,0,0,1,0,0,944.96,0.705387,65.19,0,0,1,0,0,0,0,0,1
25,0,0,0,0,1,0,1,0,0,0,0,0,1,771.9,0.393098,52.06,1,0,0,0,1,0,0,0,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,804.5,1,55.61,0,0,0,1,0,1,0,0,0
13,0,1,0,0,0,0,0,1,0,0,0,0,1,1105.29,0.874579,62.98,1,0,0,0,0,0,1,0,0
19,0,0,0,0,1,1,0,0,0,1,0,0,0,819.12,0.816498,79.54,0,0,1,0,1,0,0,0,0
19,0,0,0,1,0,0,0,1,0,0,0,0,1,783.52,0.228956,75.31,0,1,0,0,0,0,1,0,0
14,0,0,0,0,1,0,0,1,0,0,0,0,1,1033.46,0.47138,54.18,0,0,0,1,1,0,0,0,0
12,0,1,0,0,0,0,1,0,0,0,0,1,0,972.62,0.431818,77.03,0,0,1,0,0,0,0,0,1
10,1,0,0,0,0,0,0,1,0,0,1,0,0,825.65,0.333333,73.94,0,1,0,0,0,1,0,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,643.16,0.372896,79.21,0,1,0,0,1,0,0,0,0
34,0,1,0,0,0,0,1,0,0,0,0,0,1,451.51,0.400673,57.66,0,0,1,0,0,0,1,0,0
14,0,0,1,0,0,0,1,0,0,0,0,0,1,711.25,0.974747,56.19,0,1,0,0,0,0,0,0,1
11,0,0,0,1,0,1,0,0,0,0,0,1,0,421.22,0.0143098,63.92,0,0,0,1,1,0,0,0,0
31,0,0,0,0,1,1,0,0,0,0,0,0,1,985.25,0.818182,84.33,0,1,0,0,0,1,0,0,0
17,0,0,1,0,0,0,1,0,0,1,0,0,0,720.2,0.744108,52.69,0,0,1,0,0,0,0,0,1
24,0,1,0,0,0,1,0,0,0,1,0,0,0,781.41,0.234848,86.96,0,0,1,0,0,1,0,0,0
16,0,0,0,0,1,1,0,0,1,0,0,0,0,510.55,0.771044,80.62,0,0,1,0,0,1,0,0,0
17,0,0,0,0,1,1,0,0,0,0,0,0,1,1074.92,0.0749158,57.53,1,0,0,0,0,0,1,0,0
24,0,0,0,1,0,1,0,0,0,1,0,0,0,548.89,0.739899,74.39,0,1,0,0,1,0,0,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,1003.11,0.335017,71.45,0,0,1,0,1,0,0,0,0
24,0,0,1,0,0,0,0,1,1,0,0,0,0,961.2,0.989899,84.04,0,1,0,0,0,0,0,0,1
16,0,0,1,0,0,1,0,0,1,0,0,0,0,987.45,0.780303,66.35,0,0,1,0,0,0,0,0,1
33,1,0,0,0,0,0,0,1,0,1,0,0,0,752.59,0.330808,63.63,0,1,0,0,0,0,0,0,1
10,0,1,0,0,0,0,1,0,0,0,1,0,0,665.02,0.797138,59.66,1,0,0,0,0,0,0,1,0
20,0,0,0,0,1,1,0,0,0,1,0,0,0,825.22,0.864478,80.15,0,0,1,0,1,0,0,0,0
28,1,0,0,0,0,0,0,1,0,0,1,0,0,711.25,0.30303,81.18,1,0,0,0,0,1,0,0,0
27,0,0,1,0,0,0,0,1,0,0,1,0,0,677.93,0.739057,82.59,0,0,0,1,1,0,0,0,0
16,0,0,0,1,0,0,0,1,0,0,0,1,0,759.45,0.837542,75.8,0,1,0,0,0,1,0,0,0
25,0,1,0,0,0,1,0,0,0,0,1,0,0,885.15,0.722222,70.59,0,0,1,0,0,0,1,0,0
10,1,0,0,0,0,0,1,0,0,0,1,0,0,988.21,0.0117845,84.84,0,0,1,0,0,0,0,1,0
20,0,0,1,0,0,0,1,0,0,0,1,0,0,863.57,0.45202,65.56,1,0,0,0,0,0,0,1,0
35,0,0,1,0,0,0,0,1,0,0,0,1,0,1064.99,0.104377,80.01,0,1,0,0,0,1,0,0,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,526.47,0.531987,64.16,0,0,1,0,0,0,0,1,0
35,0,0,1,0,0,0,0,1,0,0,0,0,1,537.11,0.113636,59.99,1,0,0,0,0,1,0,0,0
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
19,1,0,0,0,0,0,1,0,0,0,1,0,0,491.33,0.849327,74.84,0,1,0,0,0,1,0,0,0
12,0,0,0,0,1,0,0,1,1,0,0,0,0,1117.49,0.834175,86.99,1,0,0,0,0,0,0,0,1
13,0,0,0,1,0,0,1,0,0,1,0,0,0,843.54,0.236532,53,0,0,0,1,0,1,0,0,0
34,0,0,1,0,0,0,1,0,0,0,1,0,0,1005.87,0.0244108,86.45,0,0,0,1,0,0,0,1,0
24,0,0,1,0,0,1,0,0,0,0,0,1,0,1136.69,0.901515,71.45,1,0,0,0,0,0,1,0,0
28,0,0,1,0,0,1,0,0,0,0,1,0,0,798.65,0.871212,62.69,0,1,0,0,0,0,0,1,0
22,1,0,0,0,0,1,0,0,0,0,0,0,1,970.46,0.537879,68.27,0,0,0,1,0,0,1,0,0
26,0,0,0,0,1,1,0,0,0,0,0,1,0,657.32,0.281145,57.52,1,0,0,0,0,0,0,1,0
27,1,0,0,0,0,0,0,1,0,0,1,0,0,703.18,0.334175,79.78,1,0,0,0,0,1,0,0,0
10,0,1,0,0,0,0,0,1,1,0,0,0,0,1177.35,0.834175,79.55,0,0,0,1,0,1,0,0,0
16,0,0,0,1,0,0,1,0,1,0,0,0,0,860.27,0.835017,59.62,0,0,1,0,0,1,0,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,985.19,0.359428,69.72,0,0,1,0,1,0,0,0,0
31,0,0,0,0,1,0,1,0,0,0,1,0,0,1150.03,0.785354,67.67,1,0,0,0,0,0,1,0,0
34,0,0,1,0,0,0,1,0,0,0,0,0,1,993.72,0.354377,67.98,0,0,0,1,0,0,0,1,0
28,0,0,1,0,0,0,1,0,0,0,0,1,0,583.37,0.495791,83.49,0,1,0,0,1,0,0,0,0
21,0,0,0,1,0,0,0,1,0,1,0,0,0,1089.08,0.173401,78.67,0,0,1,0,0,0,1,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,775.22,0.294613,83.67,0,0,0,1,0,0,1,0,0
19,0,0,0,1,0,0,1,0,1,0,0,0,0,454.55,0.756734,54.17,0,1,0,0,0,0,1,0,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,787.73,1,57.21,0,0,0,1,0,1,0,0,0
21,0,0,0,0,1,0,1,0,0,0,1,0,0,944.96,0.705387,65.19,0,0,1,0,0,0,0,0,1
16,0,0,1,0,0,0,1,0,0,1,0,0,0,1016.47,0.857744,52.4,0,1,0,0,0,0,0,0,1
22,1,0,0,0,0,0,0,1,0,0,0,0,1,456.4,0.0707071,59.93,0,1,0,0,0,1,0,0,0
30,0,0,0,0,1,0,1,0,0,1,0,0,0,525.62,0.54798,78.26,0,0,1,0,0,0,0,1,0
28,0,0,1,0,0,0,1,0,0,0,0,1,0,583.37,0.495791,83.49,0,1,0,0,1,0,0,0,0
33,0,0,1,0,0,1,0,0,0,0,1,0,0,1179.54,0.367845,72.28,1,0,0,0,0,1,0,0,0
15,0,0,0,0,1,0,1,0,0,1,0,0,0,1021.95,0.25,70.31,0,1,0,0,0,0,1,0,0
19,0,1,0,0,0,0,1,0,1,0,0,0,0,623.35,0.946128,71.35,0,1,0,0,0,1,0,0,0
31,0,0,0,0,1,0,1,0,0,0,1,0,0,1145.04,0.73569,68.38,1,0,0,0,0,0,1,0,0
14,0,0,1,0,0,0,1,0,0,0,0,1,0,1197.05,0.691077,58.26,0,1,0,0,0,0,0,1,0
19,1,0,0,0,0,0,1,0,0,0,1,0,0,503.13,0.843434,73.38,0,1,0,0,0,1,0,0,0
28,0,0,0,1,0,1,0,0,0,0,0,0,1,1151.93,0.565657,54.94,0,0,1,0,0,0,0,0,1
18,0,0,0,0,1,1,0,0,1,0,0,0,0,527.38,0.724747,82.06,0,0,1,0,0,1,0,0,0
34,0,1,0,0,0,0,0,1,1,0,0,0,0,651.18,0.589226,78.47,1,0,0,0,0,1,0,0,0
25,0,0,0,1,0,0,1,0,0,1,0,0,0,943.9,0.306397,56.92,0,1,0,0,0,0,1,0,0
12,0,0,0,1,0,1,0,0,0,0,1,0,0,594.51,0.377104,73.13,0,0,0,1,0,0,0,0,1
31,0,0,0,1,0,0,1,0,0,1,0,0,0,816.4,0.982323,87.95,0,1,0,0,0,0,0,1,0
16,0,0,0,0,1,1,0,0,0,0,0,0,1,1080.15,0.0185185,56.48,1,0,0,0,0,0,1,0,0
14,0,0,0,1,0,0,1,0,0,0,0,0,1,946.62,0.53367,79.8,0,1,0,0,1,0,0,0,0
31,0,0,0,0,1,0,1,0,0,0,0,0,1,618.17,0.23569,84.64,0,1,0,0,0,0,1,0,0
10,0,1,0,0,0,1,0,0,0,0,0,1,0,715.83,0.938552,52.51,0,0,0,1,1,0,0,0,0
11,1,0,0,0,0,0,1,0,0,1,0,0,0,466.66,0.270202,73.26,0,1,0,0,1,0,0,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,623.14,0.457071,76.67,0,0,0,1,1,0,0,0,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,879.38,0.801347,72.95,0,0,0,1,0,0,0,0,1
17,0,0,0,0,1,0,1,0,0,1,0,0,0,1009.76,0.990741,56.9,0,1,0,0,0,0,0,1,0
20,0,1,0,0,0,1,0,0,0,0,0,1,0,408.09,0.196128,85.42,0,0,0,1,0,0,0,1,0
16,0,0,0,1,0,1,0,0,0,0,0,0,1,722.76,0.0143098,56.69,0,0,0,1,0,0,0,1,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,805.93,1,55.59,0,0,0,1,0,1,0,0,0
20,0,0,0,1,0,1,0,0,0,0,0,0,1,545.88,0.495791,54.11,0,0,0,1,1,0,0,0,0
30,0,0,0,0,1,0,1,0,0,0,1,0,0,858.43,0.903199,58.7,0,1,0,0,1,0,0,0,0
35,0,0,0,0,1,0,1,0,1,0,0,0,0,469.8,0.988215,54.72,1,0,0,0,0,0,0,0,1
24,0,0,0,1,0,1,0,0,0,0,0,0,1,1043.3,0.623737,56.73,0,1,0,0,0,0,0,0,1
34,0,0,1,0,0,0,1,0,0,0,0,0,1,1094.51,0.624579,83.14,1,0,0,0,0,1,0,0,0
12,0,0,1,0,0,1,0,0,0,0,1,0,0,870.6,0.627946,80.74,0,0,1,0,0,0,0,0,1
30,0,0,1,0,0,0,1,0,0,0,1,0,0,619.13,0.455387,83.34,0,0,1,0,1,0,0,0,0
24,1,0,0,0,0,1,0,0,0,0,0,0,1,1180.28,0.112795,78.15,0,1,0,0,1,0,0,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,643.19,0.376263,76.94,0,0,0,1,1,0,0,0,0
27,0,0,0,1,0,0,0,1,0,0,1,0,0,423.57,0.314815,55.13,1,0,0,0,0,0,0,0,1
19,0,0,1,0,0,0,0,1,0,0,1,0,0,1072.91,0.779461,52.57,0,0,1,0,0,1,0,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,963.6,0.683502,61.79,0,1,0,0,1,0,0,0,0
28,0,0,1,0,0,1,0,0,0,0,1,0,0,894.47,0.893098,64.94,0,1,0,0,0,0,0,1,0
16,0,0,0,1,0,0,0,1,0,0,0,1,0,759.45,0.837542,75.8,0,1,0,0,0,1,0,0,0
20,0,0,1,0,0,0,0,1,0,1,0,0,0,458,0.561448,67.66,0,1,0,0,0,1,0,0,0
21,0,0,0,0,1,0,0,1,0,0,1,0,0,419.94,0.00589226,77.94,1,0,0,0,0,0,1,0,0
19,0,0,0,0,1,1,0,0,0,1,0,0,0,831.73,0.86532,80.45,0,0,1,0,1,0,0,0,0
16,0,0,0,1,0,1,0,0,0,0,0,1,0,955.07,0.85101,59.85,0,0,1,0,0,0,0,1,0
35,0,0,0,0,1,0,1,0,0,1,0,0,0,491.1,0.48064,66.92,1,0,0,0,0,0,0,1,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,875.96,0.736532,51.53,0,1,0,0,0,0,0,0,1
16,0,1,0,0,0,0,0,1,1,0,0,0,0,917.69,0.350168,75.93,1,0,0,0,0,0,0,0,1
30,0,0,0,0,1,1,0,0,0,0,0,0,1,985.67,0.807239,83.24,0,1,0,0,0,1,0,0,0
19,0,0,1,0,0,0,0,1,0,0,1,0,0,1084.82,0.753367,51.21,0,0,1,0,0,1,0,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,763.58,0.286195,83.34,0,0,0,1,0,0,1,0,0
22,0,0,1,0,0,0,0,1,0,0,0,1,0,795.4,0.792929,56.6,0,1,0,0,0,0,0,1,0
12,0,0,0,1,0,1,0,0,0,0,0,1,0,432.2,0.0412458,63.53,0,0,0,1,1,0,0,0,0
11,0,0,0,0,1,0,1,0,1,0,0,0,0,1130.54,0.888889,82.24,1,0,0,0,0,0,1,0,0
17,0,0,0,1,0,0,1,0,0,0,0,0,1,857.32,0.16835,59.29,1,0,0,0,0,0,1,0,0
21,0,0,0,0,1,0,0,1,0,0,1,0,0,412.7,0,77.31,1,0,0,0,0,0,1,0,0
20,1,0,0,0,0,0,1,0,0,0,1,0,0,504.43,0.83165,74.04,0,1,0,0,0,1,0,0,0
21,0,0,0,0,1,1,0,0,0,0,1,0,0,767.36,0.648148,68.75,0,1,0,0,0,0,1,0,0
19,1,0,0,0,0,1,0,0,1,0,0,0,0,681.87,0.900673,73.34,0,0,0,1,1,0,0,0,0
31,0,0,0,0,1,1,0,0,0,0,1,0,0,870.6,0.030303,65.11,1,0,0,0,1,0,0,0,0
27,0,1,0,0,0,1,0,0,0,0,0,0,1,635.02,0.114478,59.37,0,0,0,1,0,0,1,0,0
23,0,0,0,1,0,0,1,0,0,0,1,0,0,971.05,0.583333,87.09,0,1,0,0,0,1,0,0,0
24,0,0,1,0,0,1,0,0,0,1,0,0,0,1197.05,0.538721,74.68,0,0,1,0,1,0,0,0,0
20,0,0,1,0,0,0,0,1,0,0,1,0,0,1093.37,0.772727,51.35,0,0,1,0,0,1,0,0,0
12,0,0,1,0,0,0,1,0,0,0,0,0,1,737.5,1,56.58,0,1,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,1,0,0,1,0,0,1027.99,0.700337,61.92,1,0,0,0,0,0,0,0,1
12,0,1,0,0,0,1,0,0,0,0,0,1,0,838.54,0.683502,81.81,1,0,0,0,0,0,0,1,0
16,0,0,1,0,0,1,0,0,0,0,0,1,0,1036,0.248316,55.51,0,0,1,0,0,0,1,0,0
10,0,0,1,0,0,0,0,1,0,1,0,0,0,849.69,0.574074,58.79,0,0,1,0,1,0,0,0,0
35,0,0,0,1,0,0,1,0,0,1,0,0,0,911.69,1,64.16,0,0,0,1,1,0,0,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,936.39,0.712121,62.35,0,1,0,0,1,0,0,0,0
30,0,0,0,0,1,0,1,0,0,0,0,1,0,634.38,0.0664983,86,0,1,0,0,0,0,1,0,0
26,0,0,0,1,0,0,1,0,1,0,0,0,0,461.75,0.737374,62.54,0,1,0,0,0,0,0,0,1
26,0,0,0,0,1,0,1,0,1,0,0,0,0,1024.3,0.459596,68.83,0,1,0,0,0,0,0,0,1
13,0,0,0,0,1,1,0,0,0,0,0,0,1,519.33,0.332492,76.26,0,0,0,1,1,0,0,0,0
16,0,0,0,0,1,0,1,0,0,0,1,0,0,985.54,0.244108,87.38,0,0,0,1,1,0,0,0,0
31,0,0,0,1,0,1,0,0,0,1,0,0,0,825.87,0.930135,85.24,0,1,0,0,0,0,0,1,0
16,0,0,0,1,0,0,0,1,0,0,0,1,0,751.76,0.813131,77.1,0,1,0,0,0,1,0,0,0
34,0,0,0,0,1,0,1,0,0,0,0,0,1,478.9,0.62037,53.38,1,0,0,0,0,0,1,0,0
29,1,0,0,0,0,0,0,1,0,0,1,0,0,1134.14,0.0547138,66.73,1,0,0,0,1,0,0,0,0
29,0,1,0,0,0,0,1,0,0,0,0,1,0,1069.6,0.917508,53.21,1,0,0,0,0,1,0,0,0
27,0,1,0,0,0,0,1,0,0,1,0,0,0,781,0.976431,56.24,0,0,0,1,0,1,0,0,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
26,1,0,0,0,0,0,1,0,0,1,0,0,0,505.04,0.284512,67.64,0,1,0,0,0,0,1,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,541.14,0.87963,85.52,1,0,0,0,0,1,0,0,0
11,0,0,0,1,0,1,0,0,0,0,0,1,0,421.22,0.0143098,63.92,0,0,0,1,1,0,0,0,0
25,0,0,0,0,1,0,1,0,0,0,0,0,1,771.9,0.393098,52.06,1,0,0,0,1,0,0,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,623.14,0.457071,76.67,0,0,0,1,1,0,0,0,0
22,0,0,0,0,1,0,1,0,0,1,0,0,0,976.32,0.685185,60.57,0,1,0,0,1,0,0,0,0
24,0,0,0,1,0,0,1,0,0,0,1,0,0,992.86,0.617845,87.63,0,1,0,0,0,1,0,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,796.05,0.161616,63.16,1,0,0,0,0,0,1,0,0
13,1,0,0,0,0,0,0,1,0,0,1,0,0,776.7,0.315657,57.33,0,1,0,0,0,1,0,0,0
35,0,0,0,1,0,1,0,0,1,0,0,0,0,639.5,0.285354,78.2,0,0,0,1,0,0,0,1,0
25,0,0,0,1,0,0,1,0,0,1,0,0,0,880.36,0.319024,57.15,0,1,0,0,0,0,1,0,0
35,0,0,0,0,1,0,0,1,0,0,1,0,0,1072.17,0.0378788,55.99,0,0,0,1,0,0,0,1,0
11,0,1,0,0,0,0,0,1,0,0,0,1,0,567.24,0.292088,72.75,1,0,0,0,0,0,0,1,0
30,0,0,1,0,0,1,0,0,0,1,0,0,0,1134.37,0.30303,64.18,0,0,1,0,0,0,0,0,1
22,1,0,0,0,0,0,1,0,1,0,0,0,0,481.5,0.589226,77.03,0,0,0,1,1,0,0,0,0
21,1,0,0,0,0,0,0,1,0,0,1,0,0,821.53,0.323232,84.67,0,0,0,1,0,1,0,0,0
16,0,1,0,0,0,1,0,0,0,0,0,0,1,1197.05,0.314815,89.42,0,0,0,1,0,0,0,0,1
17,0,0,1,0,0,0,1,0,0,1,0,0,0,711.16,0.76936,51.29,0,0,1,0,0,0,0,0,1
28,0,0,0,0,1,1,0,0,0,1,0,0,0,1055.38,0.780303,86.99,0,0,0,1,0,1,0,0,0
20,0,0,0,1,0,0,1,0,1,0,0,0,0,427.9,0.76431,56.97,0,1,0,0,0,0,1,0,0
18,1,0,0,0,0,0,0,1,0,0,0,0,1,520.16,0.722222,67.99,0,0,0,1,0,1,0,0,0
30,0,1,0,0,0,0,1,0,1,0,0,0,0,729.43,0.440236,65.36,0,0,1,0,0,0,0,0,1
28,1,0,0,0,0,0,0,1,0,0,1,0,0,548.95,0.040404,74.6,1,0,0,0,0,0,0,0,1
30,0,0,0,0,1,0,1,0,0,0,0,1,0,634.38,0.0664983,86,0,1,0,0,0,0,1,0,0
30,0,0,0,1,0,1,0,0,0,1,0,0,0,875.87,0.893939,87.74,0,1,0,0,0,0,0,1,0
20,0,0,1,0,0,0,0,1,0,1,0,0,0,458,0.561448,67.66,0,1,0,0,0,1,0,0,0
16,0,0,0,0,1,0,1,0,0,0,0,1,0,637.44,0.361953,64.06,0,0,0,1,1,0,0,0,0
12,0,0,0,1,0,0,1,0,0,0,1,0,0,854.07,0.942761,50.59,0,0,1,0,0,1,0,0,0
28,0,0,0,0,1,0,1,0,0,0,0,1,0,639.85,0.0656566,86.44,0,1,0,0,0,0,1,0,0
27,1,0,0,0,0,0,0,1,0,0,1,0,0,703.18,0.334175,79.78,1,0,0,0,0,1,0,0,0
33,0,0,1,0,0,0,1,0,0,0,1,0,0,1012.64,0,85.92,0,0,0,1,0,0,0,1,0
31,0,0,0,0,1,1,0,0,0,0,0,0,1,615.84,0.223906,86.94,0,1,0,0,0,0,1,0,0
10,0,0,0,0,1,0,1,0,1,0,0,0,0,1107.83,0.9133,81.42,1,0,0,0,0,0,1,0,0
27,0,1,0,0,0,0,0,1,0,0,0,1,0,1092.01,1,87.12,0,0,0,1,0,0,0,1,0
24,0,0,1,0,0,0,0,1,1,0,0,0,0,961.2,0.989899,84.04,0,1,0,0,0,0,0,0,1
26,0,1,0,0,0,0,0,1,0,0,0,1,0,1083.32,0.962121,86.99,0,0,0,1,0,0,0,1,0
27,0,1,0,0,0,0,1,0,1,0,0,0,0,788.65,0.4133,62.73,0,0,1,0,0,0,0,0,1
25,0,0,0,1,0,0,1,0,1,0,0,0,0,1197.05,0.294613,83.41,0,1,0,0,0,1,0,0,0
13,1,0,0,0,0,1,0,0,0,0,0,1,0,1089.85,0.541246,81.83,0,0,1,0,0,0,0,0,1
31,0,0,0,1,0,0,1,0,1,0,0,0,0,585.23,0.444444,84.94,0,0,1,0,0,1,0,0,0
10,0,0,1,0,0,1,0,0,0,0,0,1,0,796.12,0.703704,56.16,0,1,0,0,0,0,1,0,0
13,0,0,0,1,0,0,1,0,0,1,0,0,0,855.16,0.236532,54.8,0,0,0,1,0,1,0,0,0
35,0,0,0,0,1,0,1,0,1,0,0,0,0,1001.12,0.975589,59.41,0,1,0,0,1,0,0,0,0
26,0,0,1,0,0,0,0,1,0,0,1,0,0,746.48,0.712963,80.4,0,0,0,1,1,0,0,0,0
28,0,0,0,0,1,0,0,1,0,0,0,1,0,1197.05,1,75.28,1,0,0,0,0,1,0,0,0
28,0,0,0,0,1,0,1,0,0,1,0,0,0,546.57,0.97138,58.3,0,0,1,0,0,0,0,0,1
10,1,0,0,0,0,0,0,1,0,0,1,0,0,825.65,0.333333,73.94,0,1,0,0,0,1,0,0,0
20,0,0,1,0,0,0,1,0,0,0,1,0,0,863.57,0.45202,65.56,1,0,0,0,0,0,0,1,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
33,0,0,1,0,0,0,1,0,0,0,1,0,0,1012.64,0,85.92,0,0,0,1,0,0,0,1,0
21,0,0,0,1,0,1,0,0,0,0,0,0,1,522.1,0.469697,53.86,0,0,0,1,1,0,0,0,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,846.46,0.710438,73,0,0,0,1,0,0,0,0,1
32,0,0,1,0,0,0,1,0,0,0,0,0,1,1051.76,0.574074,82.71,1,0,0,0,0,1,0,0,0
35,0,0,1,0,0,1,0,0,0,0,0,1,0,924.3,0.818182,51.08,0,0,0,1,0,0,1,0,0
10,0,1,0,0,0,0,0,1,0,0,0,1,0,600.34,0.228114,73.92,1,0,0,0,0,0,0,1,0
21,1,0,0,0,0,0,1,0,1,0,0,0,0,485.91,0.62037,77.64,0,0,0,1,1,0,0,0,0
26,0,0,0,1,0,0,1,0,0,0,0,1,0,879.37,0.776936,82.15,0,1,0,0,1,0,0,0,0
28,0,0,0,0,1,0,1,0,0,1,0,0,0,546.57,0.97138,58.3,0,0,1,0,0,0,0,0,1
16,0,0,1,0,0,1,0,0,1,0,0,0,0,994.9,0.862795,66.91,0,0,1,0,0,0,0,0,1
29,0,0,0,1,0,1,0,0,0,1,0,0,0,869.81,0.431818,56.69,1,0,0,0,0,0,0,1,0
30,0,0,1,0,0,0,1,0,0,0,0,0,1,606.97,0.751684,69.44,1,0,0,0,0,1,0,0,0
19,0,0,1,0,0,0,0,1,0,0,1,0,0,1067.28,0.723906,51.51,0,0,1,0,0,1,0,0,0
30,1,0,0,0,0,0,1,0,0,0,0,0,1,1003.54,0.899832,63.02,0,0,1,0,1,0,0,0,0
26,0,0,0,1,0,0,1,0,0,0,1,0,0,1055.38,0.838384,86.44,0,0,1,0,0,0,0,0,1
14,0,0,0,1,0,0,1,0,0,0,0,1,0,833.54,0.828283,56.05,1,0,0,0,0,1,0,0,0
35,0,0,0,1,0,0,1,0,0,1,0,0,0,869.55,0.914141,63.77,0,0,0,1,1,0,0,0,0
22,1,0,0,0,0,0,0,1,0,0,0,0,1,456.4,0.0707071,59.93,0,1,0,0,0,1,0,0,0
17,0,1,0,0,0,0,0,1,1,0,0,0,0,888.71,0.326599,75.88,1,0,0,0,0,0,0,0,1
14,0,0,1,0,0,0,1,0,0,0,0,1,0,1197.05,0.68266,57.55,0,1,0,0,0,0,0,1,0
31,0,0,0,1,0,1,0,0,1,0,0,0,0,721.83,0.435185,70.38,0,1,0,0,0,0,1,0,0
12,0,0,0,0,1,1,0,0,0,0,0,0,1,508.78,0.315657,76.36,0,0,0,1,1,0,0,0,0
22,0,0,0,0,1,0,0,1,0,0,1,0,0,454.92,0,78.15,1,0,0,0,0,0,1,0,0
35,0,0,0,1,0,0,1,0,0,1,0,0,0,783.55,1,84.64,0,0,0,1,0,0,0,0,1
32,0,0,1,0,0,0,1,0,1,0,0,0,0,439.87,0.39899,70.02,0,0,0,1,0,0,0,1,0
28,0,0,0,1,0,0,1,0,0,0,1,0,0,508.9,0.878788,51.28,0,0,0,1,1,0,0,0,0
18,0,0,0,0,1,0,1,0,0,0,0,0,1,410.3,0.482323,74.13,1,0,0,0,1,0,0,0,0
17,0,1,0,0,0,1,0,0,0,0,0,1,0,1067.36,0.970539,85.76,0,0,1,0,0,0,0,1,0
22,0,0,0,1,0,0,1,0,1,0,0,0,0,1194.36,0.538721,87.85,0,0,1,0,0,0,1,0,0
31,0,0,0,0,1,1,0,0,0,0,0,0,1,983.34,0.81229,84.84,0,1,0,0,0,1,0,0,0
17,1,0,0,0,0,0,1,0,0,1,0,0,0,527.15,0.510101,64.4,0,0,1,0,0,0,0,1,0
17,0,0,0,1,0,0,1,0,0,0,0,1,0,1097.11,0.878788,80.26,0,1,0,0,0,1,0,0,0
23,1,0,0,0,0,0,1,0,1,0,0,0,0,501.28,0.117003,65.52,0,1,0,0,0,0,0,1,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,875.96,0.736532,51.53,0,1,0,0,0,0,0,0,1
11,0,0,0,1,0,1,0,0,1,0,0,0,0,674.86,0.030303,58.12,0,0,1,0,0,0,0,0,1
12,0,0,1,0,0,1,0,0,1,0,0,0,0,866.64,0.277778,81.8,0,0,0,1,0,1,0,0,0
